method,phase,model,parallel_size,policy,segment,cases,calls_mape,calls_wape,bytes_mape,bytes_wape,mean_histogram_l1,mean_histogram_tv,mean_normalized_log_payload_emd,common_reference_cost_mape,common_reference_cost_wape
enhanced_direct,decode,deepseek-v2-lite,all,latency,mooncake_toolagent,12,0.03284488907434802,0.03258807185740486,0.822308949778998,0.821694665868728,0.011273236541485576,0.005636618270742788,0.00047041118973943836,0.039860700504474086,0.03958910437510837
enhanced_direct,decode,deepseek-v2-lite,all,throughput,all,54,0.316275498747945,0.29050329404473346,0.3622111381944772,0.3585135400864342,0.3671450468610729,0.18357252343053646,0.019767495859095704,0.3139019075289389,0.2907401441884772
enhanced_direct,decode,deepseek-v2-lite,all,throughput,burstgpt_1,9,0.11903636675625741,0.11931303862432929,0.2971862167290367,0.37677209769910036,0.18051010397076814,0.09025505198538407,0.007521567993228189,0.1355534154749936,0.13991663481189862
enhanced_direct,decode,deepseek-v2-lite,all,throughput,burstgpt_2,9,0.5431209983211654,0.4272698747436347,0.5194509008149857,0.4382087970380747,0.91260375940442,0.45630187970221,0.055209336974020355,0.5239351082338385,0.4053061226818601
enhanced_direct,decode,deepseek-v2-lite,all,throughput,burstgpt_3,9,0.4234042610768691,0.4487636036592817,0.19502079109787773,0.17417930383316288,0.37452929212705294,0.18726464606352647,0.02443543340596384,0.3904477987201989,0.4173392844815318
enhanced_direct,decode,deepseek-v2-lite,all,throughput,mooncake_conversation,12,0.26040680728149673,0.2603737880443039,0.4184248883387283,0.4187585441727908,0.21093527947240087,0.10546763973620044,0.00926111420401749,0.2715343502507755,0.2714977404569864
enhanced_direct,decode,deepseek-v2-lite,all,throughput,mooncake_synthetic,3,0.26600142001839194,0.26600142001839194,0.35375212494790037,0.35375212494790037,0.3870361288825173,0.19351806444125866,0.016649748349656563,0.27202934464106016,0.2720293446410601
enhanced_direct,decode,deepseek-v2-lite,all,throughput,mooncake_toolagent,12,0.28216136246393886,0.2820778780361554,0.3643437708180188,0.3634387913080282,0.24372603255511707,0.12186301627755854,0.010155426294589725,0.2855646556474108,0.2854797396478979
enhanced_direct,decode,qwen3-30b-a3b,2,all,all,54,0.22115512120687775,0.22606479836148022,0.18569586678252661,0.16810531064418371,0.28173106788710667,0.14086553394355333,0.01365029910094738,0.2124187577066439,0.2194965722884891
enhanced_direct,decode,qwen3-30b-a3b,2,all,burstgpt_1,9,0.1825967918010269,0.1526167048943078,0.2504128827990757,0.24453703275669872,0.25036912719459475,0.12518456359729738,0.010478639399457208,0.17937588525748338,0.14985921975832972
enhanced_direct,decode,qwen3-30b-a3b,2,all,burstgpt_2,9,0.21560767784724877,0.2367734930618048,0.3328884766730952,0.30242114197718806,0.733387961019438,0.366693980509719,0.0390557048959021,0.20435701592241648,0.2253722895861838
enhanced_direct,decode,qwen3-30b-a3b,2,all,burstgpt_3,9,0.325090581840205,0.3298588177126861,0.24151643416968438,0.25640766078000266,0.3163450107076921,0.15817250535384605,0.0154918075661692,0.30521026325813083,0.30959726901825346
enhanced_direct,decode,qwen3-30b-a3b,2,all,mooncake_conversation,12,0.22397995980856025,0.21759024405531793,0.05907634225083305,0.05901663309020953,0.1105549643833857,0.05527748219169285,0.004784248762262514,0.21506625796212628,0.21257935938385
