model,tp,profile_id,strategy,repeat,phase,requests,normalization_requests,total_calls_per_1000,total_logical_bytes_per_1000,calls_by_12bin_json,logical_bytes_by_12bin_json,canonical_exact_histogram_per_1000_json,raw_op_exact_histogram_per_1000_json
qwen3-30b-a3b,2,profile_19_mooncake_conversation_c3,latency,0,prefill,32,1000,78812.5,2173557376000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093.75,18187.5,51531.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,73428224000.0,405990784000.0,1694138368000.0,0.0,0.0]","{""7356416"":3031.25,""7524352"":3031.25,""9342976"":3031.25,""19554304"":3031.25,""19816448"":3031.25,""21196800"":3031.25,""22646784"":3031.25,""23609344"":3031.25,""27111424"":3031.25,""28979200"":3031.25,""29863936"":3031.25,""31252480"":3031.25,""32587776"":3031.25,""33554432"":39406.25}","{""all_reduce:7356416"":62.5,""all_reduce:7524352"":62.5,""all_reduce:9342976"":3031.25,""all_reduce:19554304"":3031.25,""all_reduce:19816448"":3031.25,""all_reduce:21196800"":3031.25,""all_reduce:22646784"":3031.25,""all_reduce:23609344"":3031.25,""all_reduce:27111424"":3031.25,""all_reduce:28979200"":3031.25,""all_reduce:29863936"":3031.25,""all_reduce:31252480"":3031.25,""all_reduce:32587776"":3031.25,""all_reduce:33554432"":39406.25,""fused_allreduce_residual_rmsnorm:7356416"":2968.75,""fused_allreduce_residual_rmsnorm:7524352"":2968.75}"
qwen3-30b-a3b,2,profile_19_mooncake_conversation_c3,throughput,0,decode,32,1000,1154906.25,42847616000.0,"[0.0,127312.5,1027593.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,3377152000.0,39470464000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""24576"":66687.5,""28672"":60625.0,""32768"":539562.5,""36864"":24250.0,""40960"":33343.75,""45056"":412250.0,""49152"":3031.25,""53248"":15156.25}","{""all_reduce:24576"":1375.0,""all_reduce:28672"":1250.0,""all_reduce:32768"":11125.0,""all_reduce:36864"":500.0,""all_reduce:40960"":687.5,""all_reduce:45056"":8500.0,""all_reduce:49152"":62.5,""all_reduce:53248"":312.5,""fused_allreduce_residual_rmsnorm:24576"":65312.5,""fused_allreduce_residual_rmsnorm:28672"":59375.0,""fused_allreduce_residual_rmsnorm:32768"":528437.5,""fused_allreduce_residual_rmsnorm:36864"":23750.0,""fused_allreduce_residual_rmsnorm:40960"":32656.25,""fused_allreduce_residual_rmsnorm:45056"":403750.0,""fused_allreduce_residual_rmsnorm:49152"":2968.75,""fused_allreduce_residual_rmsnorm:53248"":14843.75}"
qwen3-30b-a3b,2,profile_19_mooncake_conversation_c3,throughput,0,prefill,32,1000,9093.75,2173557376000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173557376000.0]","{""202858496"":3031.25,""256614400"":3031.25,""257576960"":3031.25}","{""all_reduce:202858496"":3031.25,""all_reduce:256614400"":3031.25,""all_reduce:257576960"":3031.25}"
qwen3-30b-a3b,2,profile_20_mooncake_toolagent_c0,balanced,0,decode,32,1000,2309812.5,25154816000.0,"[1015468.75,1294343.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[5810688000.0,19344128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":612312.5,""8192"":403156.25,""12288"":718406.25,""16384"":421343.75,""20480"":57593.75,""24576"":84875.0,""28672"":12125.0}","{""all_reduce:4096"":12625.0,""all_reduce:8192"":8312.5,""all_reduce:12288"":14812.5,""all_reduce:16384"":8687.5,""all_reduce:20480"":1187.5,""all_reduce:24576"":1750.0,""all_reduce:28672"":250.0,""fused_allreduce_residual_rmsnorm:4096"":599687.5,""fused_allreduce_residual_rmsnorm:8192"":394843.75,""fused_allreduce_residual_rmsnorm:12288"":703593.75,""fused_allreduce_residual_rmsnorm:16384"":412656.25,""fused_allreduce_residual_rmsnorm:20480"":56406.25,""fused_allreduce_residual_rmsnorm:24576"":83125.0,""fused_allreduce_residual_rmsnorm:28672"":11875.0}"
qwen3-30b-a3b,2,profile_20_mooncake_toolagent_c0,balanced,0,prefill,32,1000,18187.5,2082635008000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18187.5,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082635008000.0,0.0]","{""105078784"":3031.25,""111390720"":3031.25,""112230400"":3031.25,""112791552"":3031.25,""116932608"":3031.25,""128630784"":3031.25}","{""all_reduce:105078784"":3031.25,""all_reduce:111390720"":3031.25,""all_reduce:112230400"":3031.25,""all_reduce:112791552"":3031.25,""all_reduce:116932608"":3031.25,""all_reduce:128630784"":3031.25}"
qwen3-30b-a3b,2,profile_20_mooncake_toolagent_c0,latency,0,decode,32,1000,5471406.25,25154816000.0,"[5471406.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[25154816000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":4801500.0,""8192"":669906.25}","{""all_reduce:4096"":99000.0,""all_reduce:8192"":13812.5,""fused_allreduce_residual_rmsnorm:4096"":4702500.0,""fused_allreduce_residual_rmsnorm:8192"":656093.75}"
qwen3-30b-a3b,2,profile_20_mooncake_toolagent_c0,latency,0,prefill,32,1000,78812.5,2082635008000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,42437.5,33343.75,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,27526272000.0,1010289920000.0,1044818816000.0,0.0,0.0]","{""9080832"":3031.25,""13225984"":3031.25,""15769600"":3031.25,""16699392"":3031.25,""22958080"":3031.25,""24674304"":3031.25,""25329664"":3031.25,""25796608"":3031.25,""25956352"":3031.25,""25985024"":3031.25,""26001408"":3031.25,""27033600"":3031.25,""27856896"":3031.25,""27996160"":3031.25,""28008448"":3031.25,""28610560"":3031.25,""29016064"":3031.25,""29208576"":3031.25,""29351936"":3031.25,""29687808"":3031.25,""32190464"":3031.25,""32399360"":3031.25,""33554432"":12125.0}","{""all_reduce:9080832"":3031.25,""all_reduce:13225984"":3031.25,""all_reduce:15769600"":3031.25,""all_reduce:16699392"":3031.25,""all_reduce:22958080"":3031.25,""all_reduce:24674304"":3031.25,""all_reduce:25329664"":3031.25,""all_reduce:25796608"":3031.25,""all_reduce:25956352"":3031.25,""all_reduce:25985024"":3031.25,""all_reduce:26001408"":3031.25,""all_reduce:27033600"":3031.25,""all_reduce:27856896"":3031.25,""all_reduce:27996160"":3031.25,""all_reduce:28008448"":3031.25,""all_reduce:28610560"":3031.25,""all_reduce:29016064"":3031.25,""all_reduce:29208576"":3031.25,""all_reduce:29351936"":3031.25,""all_reduce:29687808"":3031.25,""all_reduce:32190464"":3031.25,""all_reduce:32399360"":3031.25,""all_reduce:33554432"":12125.0}"
qwen3-30b-a3b,2,profile_20_mooncake_toolagent_c0,throughput,0,decode,32,1000,1154906.25,25154816000.0,"[0.0,1045781.25,109125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,20858880000.0,4295936000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""12288"":275843.75,""16384"":33343.75,""20480"":327375.0,""24576"":369812.5,""28672"":39406.25,""32768"":15156.25,""36864"":42437.5,""40960"":39406.25,""49152"":6062.5,""53248"":6062.5}","{""all_reduce:12288"":5687.5,""all_reduce:16384"":687.5,""all_reduce:20480"":6750.0,""all_reduce:24576"":7625.0,""all_reduce:28672"":812.5,""all_reduce:32768"":312.5,""all_reduce:36864"":875.0,""all_reduce:40960"":812.5,""all_reduce:49152"":125.0,""all_reduce:53248"":125.0,""fused_allreduce_residual_rmsnorm:12288"":270156.25,""fused_allreduce_residual_rmsnorm:16384"":32656.25,""fused_allreduce_residual_rmsnorm:20480"":320625.0,""fused_allreduce_residual_rmsnorm:24576"":362187.5,""fused_allreduce_residual_rmsnorm:28672"":38593.75,""fused_allreduce_residual_rmsnorm:32768"":14843.75,""fused_allreduce_residual_rmsnorm:36864"":41562.5,""fused_allreduce_residual_rmsnorm:40960"":38593.75,""fused_allreduce_residual_rmsnorm:49152"":5937.5,""fused_allreduce_residual_rmsnorm:53248"":5937.5}"
qwen3-30b-a3b,2,profile_20_mooncake_toolagent_c0,throughput,0,prefill,32,1000,9093.75,2082635008000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,6062.5]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489004160000.0,1593630848000.0]","{""161320960"":3031.25,""262455296"":3031.25,""263278592"":3031.25}","{""all_reduce:161320960"":3031.25,""all_reduce:262455296"":3031.25,""all_reduce:263278592"":3031.25}"
qwen3-30b-a3b,2,profile_21_mooncake_toolagent_c1,balanced,0,decode,32,1000,2694781.25,25142400000.0,"[1633843.75,1060937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[10752256000.0,14390144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":642625.0,""8192"":991218.75,""12288"":815406.25,""16384"":166718.75,""20480"":72750.0,""24576"":6062.5}","{""all_reduce:4096"":13250.0,""all_reduce:8192"":20437.5,""all_reduce:12288"":16812.5,""all_reduce:16384"":3437.5,""all_reduce:20480"":1500.0,""all_reduce:24576"":125.0,""fused_allreduce_residual_rmsnorm:4096"":629375.0,""fused_allreduce_residual_rmsnorm:8192"":970781.25,""fused_allreduce_residual_rmsnorm:12288"":798593.75,""fused_allreduce_residual_rmsnorm:16384"":163281.25,""fused_allreduce_residual_rmsnorm:20480"":71250.0,""fused_allreduce_residual_rmsnorm:24576"":5937.5}"
qwen3-30b-a3b,2,profile_21_mooncake_toolagent_c1,balanced,0,prefill,32,1000,21218.75,2452197248000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21218.75,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452197248000.0,0.0]","{""93589504"":3031.25,""111468544"":3031.25,""112201728"":3031.25,""117653504"":3031.25,""121589760"":3031.25,""125067264"":3031.25,""127401984"":3031.25}","{""all_reduce:93589504"":3031.25,""all_reduce:111468544"":3031.25,""all_reduce:112201728"":3031.25,""all_reduce:117653504"":3031.25,""all_reduce:121589760"":3031.25,""all_reduce:125067264"":3031.25,""all_reduce:127401984"":3031.25}"
qwen3-30b-a3b,2,profile_21_mooncake_toolagent_c1,latency,0,decode,32,1000,6065531.25,25142400000.0,"[6065531.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[25142400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":5992781.25,""8192"":72750.0}","{""all_reduce:4096"":123562.5,""all_reduce:8192"":1500.0,""fused_allreduce_residual_rmsnorm:4096"":5869218.75,""fused_allreduce_residual_rmsnorm:8192"":71250.0}"
qwen3-30b-a3b,2,profile_21_mooncake_toolagent_c1,latency,0,prefill,32,1000,87906.25,2452197248000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,39406.25,45468.75,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,30530944000.0,948644480000.0,1473021824000.0,0.0,0.0]","{""10072064"":3031.25,""12304384"":3031.25,""12886016"":3031.25,""25260032"":3031.25,""25268224"":3031.25,""25276416"":3031.25,""25280512"":3031.25,""25337856"":3031.25,""25530368"":3031.25,""26206208"":3031.25,""27103232"":3031.25,""27361280"":3031.25,""27394048"":3031.25,""27746304"":3031.25,""28921856"":3031.25,""29130752"":3031.25,""29200384"":3031.25,""32284672"":3031.25,""32587776"":3031.25,""32641024"":3031.25,""32743424"":3031.25,""33554432"":24250.0}","{""all_reduce:10072064"":3031.25,""all_reduce:12304384"":3031.25,""all_reduce:12886016"":3031.25,""all_reduce:25260032"":3031.25,""all_reduce:25268224"":3031.25,""all_reduce:25276416"":3031.25,""all_reduce:25280512"":3031.25,""all_reduce:25337856"":3031.25,""all_reduce:25530368"":3031.25,""all_reduce:26206208"":3031.25,""all_reduce:27103232"":3031.25,""all_reduce:27361280"":3031.25,""all_reduce:27394048"":3031.25,""all_reduce:27746304"":3031.25,""all_reduce:28921856"":3031.25,""all_reduce:29130752"":3031.25,""all_reduce:29200384"":3031.25,""all_reduce:32284672"":3031.25,""all_reduce:32587776"":3031.25,""all_reduce:32641024"":3031.25,""all_reduce:32743424"":3031.25,""all_reduce:33554432"":24250.0}"
qwen3-30b-a3b,2,profile_21_mooncake_toolagent_c1,throughput,0,decode,32,1000,1539875.0,25142400000.0,"[384968.75,1070031.25,84875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1899648000.0,20312576000.0,2930176000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":306156.25,""8192"":78812.5,""12288"":42437.5,""16384"":494093.75,""20480"":406187.5,""24576"":66687.5,""28672"":60625.0,""32768"":66687.5,""40960"":18187.5}","{""all_reduce:4096"":6312.5,""all_reduce:8192"":1625.0,""all_reduce:12288"":875.0,""all_reduce:16384"":10187.5,""all_reduce:20480"":8375.0,""all_reduce:24576"":1375.0,""all_reduce:28672"":1250.0,""all_reduce:32768"":1375.0,""all_reduce:40960"":375.0,""fused_allreduce_residual_rmsnorm:4096"":299843.75,""fused_allreduce_residual_rmsnorm:8192"":77187.5,""fused_allreduce_residual_rmsnorm:12288"":41562.5,""fused_allreduce_residual_rmsnorm:16384"":483906.25,""fused_allreduce_residual_rmsnorm:20480"":397812.5,""fused_allreduce_residual_rmsnorm:24576"":65312.5,""fused_allreduce_residual_rmsnorm:28672"":59375.0,""fused_allreduce_residual_rmsnorm:32768"":65312.5,""fused_allreduce_residual_rmsnorm:40960"":17812.5}"
qwen3-30b-a3b,2,profile_21_mooncake_toolagent_c1,throughput,0,prefill,32,1000,12125.0,2452197248000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,0.0,9093.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181981312000.0,0.0,2270215936000.0]","{""60035072"":3031.25,""237268992"":3031.25,""247164928"":3031.25,""264503296"":3031.25}","{""all_reduce:60035072"":3031.25,""all_reduce:237268992"":3031.25,""all_reduce:247164928"":3031.25,""all_reduce:264503296"":3031.25}"
qwen3-30b-a3b,2,profile_22_mooncake_toolagent_c2,balanced,0,decode,32,1000,2694781.25,24285696000.0,"[1824812.5,869968.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[12416000000.0,11869696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":618375.0,""8192"":1206437.5,""12288"":606250.0,""16384"":239468.75,""20480"":24250.0}","{""all_reduce:4096"":12750.0,""all_reduce:8192"":24875.0,""all_reduce:12288"":12500.0,""all_reduce:16384"":4937.5,""all_reduce:20480"":500.0,""fused_allreduce_residual_rmsnorm:4096"":605625.0,""fused_allreduce_residual_rmsnorm:8192"":1181562.5,""fused_allreduce_residual_rmsnorm:12288"":593750.0,""fused_allreduce_residual_rmsnorm:16384"":234531.25,""fused_allreduce_residual_rmsnorm:20480"":23750.0}"
qwen3-30b-a3b,2,profile_22_mooncake_toolagent_c2,balanced,0,prefill,32,1000,21218.75,2479686272000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21218.75,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479686272000.0,0.0]","{""105525248"":3031.25,""110276608"":3031.25,""111632384"":3031.25,""114200576"":3031.25,""119648256"":3031.25,""126504960"":3031.25,""130252800"":3031.25}","{""all_reduce:105525248"":3031.25,""all_reduce:110276608"":3031.25,""all_reduce:111632384"":3031.25,""all_reduce:114200576"":3031.25,""all_reduce:119648256"":3031.25,""all_reduce:126504960"":3031.25,""all_reduce:130252800"":3031.25}"
qwen3-30b-a3b,2,profile_22_mooncake_toolagent_c2,latency,0,decode,32,1000,5813937.5,24285696000.0,"[5813937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[24285696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":5698750.0,""8192"":115187.5}","{""all_reduce:4096"":117500.0,""all_reduce:8192"":2375.0,""fused_allreduce_residual_rmsnorm:4096"":5581250.0,""fused_allreduce_residual_rmsnorm:8192"":112812.5}"
qwen3-30b-a3b,2,profile_22_mooncake_toolagent_c2,latency,0,prefill,32,1000,84875.0,2479686272000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33343.75,51531.25,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821330816000.0,1658355456000.0,0.0,0.0]","{""16764928"":3031.25,""19603456"":3031.25,""24920064"":3031.25,""25251840"":3031.25,""25268224"":3031.25,""25272320"":3031.25,""25653248"":3031.25,""26714112"":3031.25,""26910720"":3031.25,""26976256"":3031.25,""27619328"":3031.25,""28463104"":3031.25,""28901376"":3031.25,""29233152"":3031.25,""29880320"":3031.25,""30162944"":3031.25,""32210944"":3031.25,""32980992"":3031.25,""33263616"":3031.25,""33554432"":27281.25}","{""all_reduce:16764928"":3031.25,""all_reduce:19603456"":3031.25,""all_reduce:24920064"":3031.25,""all_reduce:25251840"":3031.25,""all_reduce:25268224"":3031.25,""all_reduce:25272320"":3031.25,""all_reduce:25653248"":3031.25,""all_reduce:26714112"":3031.25,""all_reduce:26910720"":3031.25,""all_reduce:26976256"":3031.25,""all_reduce:27619328"":3031.25,""all_reduce:28463104"":3031.25,""all_reduce:28901376"":3031.25,""all_reduce:29233152"":3031.25,""all_reduce:29880320"":3031.25,""all_reduce:30162944"":3031.25,""all_reduce:32210944"":3031.25,""all_reduce:32980992"":3031.25,""all_reduce:33263616"":3031.25,""all_reduce:33554432"":27281.25}"
qwen3-30b-a3b,2,profile_22_mooncake_toolagent_c2,throughput,0,decode,32,1000,1539875.0,24285696000.0,"[384968.75,1079125.0,75781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1874816000.0,19642112000.0,2768768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":312218.75,""8192"":72750.0,""12288"":227343.75,""16384"":360718.75,""20480"":342531.25,""24576"":81843.75,""28672"":66687.5,""32768"":24250.0,""36864"":39406.25,""40960"":6062.5,""45056"":6062.5}","{""all_reduce:4096"":6437.5,""all_reduce:8192"":1500.0,""all_reduce:12288"":4687.5,""all_reduce:16384"":7437.5,""all_reduce:20480"":7062.5,""all_reduce:24576"":1687.5,""all_reduce:28672"":1375.0,""all_reduce:32768"":500.0,""all_reduce:36864"":812.5,""all_reduce:40960"":125.0,""all_reduce:45056"":125.0,""fused_allreduce_residual_rmsnorm:4096"":305781.25,""fused_allreduce_residual_rmsnorm:8192"":71250.0,""fused_allreduce_residual_rmsnorm:12288"":222656.25,""fused_allreduce_residual_rmsnorm:16384"":353281.25,""fused_allreduce_residual_rmsnorm:20480"":335468.75,""fused_allreduce_residual_rmsnorm:24576"":80156.25,""fused_allreduce_residual_rmsnorm:28672"":65312.5,""fused_allreduce_residual_rmsnorm:32768"":23750.0,""fused_allreduce_residual_rmsnorm:36864"":38593.75,""fused_allreduce_residual_rmsnorm:40960"":5937.5,""fused_allreduce_residual_rmsnorm:45056"":5937.5}"
qwen3-30b-a3b,2,profile_22_mooncake_toolagent_c2,throughput,0,prefill,32,1000,12125.0,2479686272000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.25,0.0,9093.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190324864000.0,0.0,2289361408000.0]","{""62787584"":3031.25,""247705600"":3031.25,""250441728"":3031.25,""257105920"":3031.25}","{""all_reduce:62787584"":3031.25,""all_reduce:247705600"":3031.25,""all_reduce:250441728"":3031.25,""all_reduce:257105920"":3031.25}"
qwen3-30b-a3b,2,profile_23_mooncake_toolagent_c3,balanced,0,decode,32,1000,2606875.0,24968576000.0,"[1818750.0,788125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[12713984000.0,12254592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":533500.0,""8192"":1285250.0,""12288"":251593.75,""16384"":445593.75,""20480"":90937.5}","{""all_reduce:4096"":11000.0,""all_reduce:8192"":26500.0,""all_reduce:12288"":5187.5,""all_reduce:16384"":9187.5,""all_reduce:20480"":1875.0,""fused_allreduce_residual_rmsnorm:4096"":522500.0,""fused_allreduce_residual_rmsnorm:8192"":1258750.0,""fused_allreduce_residual_rmsnorm:12288"":246406.25,""fused_allreduce_residual_rmsnorm:16384"":436406.25,""fused_allreduce_residual_rmsnorm:20480"":89062.5}"
qwen3-30b-a3b,2,profile_23_mooncake_toolagent_c3,balanced,0,prefill,32,1000,21218.75,2341744512000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21218.75,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341744512000.0,0.0]","{""78024704"":3031.25,""109813760"":3031.25,""110481408"":3031.25,""111857664"":3031.25,""114393088"":3031.25,""121356288"":3031.25,""126607360"":3031.25}","{""all_reduce:78024704"":3031.25,""all_reduce:109813760"":3031.25,""all_reduce:110481408"":3031.25,""all_reduce:111857664"":3031.25,""all_reduce:114393088"":3031.25,""all_reduce:121356288"":3031.25,""all_reduce:126607360"":3031.25}"
qwen3-30b-a3b,2,profile_23_mooncake_toolagent_c3,latency,0,decode,32,1000,6038250.0,24968576000.0,"[6038250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[24968576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":5980656.25,""8192"":57593.75}","{""all_reduce:4096"":123312.5,""all_reduce:8192"":1187.5,""fused_allreduce_residual_rmsnorm:4096"":5857343.75,""fused_allreduce_residual_rmsnorm:8192"":56406.25}"
qwen3-30b-a3b,2,profile_23_mooncake_toolagent_c3,latency,0,prefill,32,1000,93968.75,2341744512000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,3031.25,3031.25,54562.5,33343.75,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,11149568000.0,16500864000.0,1231493376000.0,1082600704000.0,0.0,0.0]","{""3678208"":3031.25,""5443584"":3031.25,""11243520"":3031.25,""12812288"":3031.25,""12873728"":3031.25,""12898304"":3031.25,""16994304"":3031.25,""23412736"":3031.25,""25276416"":3031.25,""25305088"":6062.5,""25419776"":3031.25,""25538560"":3031.25,""25640960"":3031.25,""26079232"":3031.25,""26796032"":3031.25,""27308032"":3031.25,""27475968"":3031.25,""27717632"":3031.25,""28168192"":3031.25,""28307456"":3031.25,""28450816"":3031.25,""32559104"":3031.25,""32948224"":3031.25,""33554432"":21218.75}","{""all_reduce:3678208"":62.5,""all_reduce:5443584"":62.5,""all_reduce:11243520"":3031.25,""all_reduce:12812288"":3031.25,""all_reduce:12873728"":3031.25,""all_reduce:12898304"":3031.25,""all_reduce:16994304"":3031.25,""all_reduce:23412736"":3031.25,""all_reduce:25276416"":3031.25,""all_reduce:25305088"":6062.5,""all_reduce:25419776"":3031.25,""all_reduce:25538560"":3031.25,""all_reduce:25640960"":3031.25,""all_reduce:26079232"":3031.25,""all_reduce:26796032"":3031.25,""all_reduce:27308032"":3031.25,""all_reduce:27475968"":3031.25,""all_reduce:27717632"":3031.25,""all_reduce:28168192"":3031.25,""all_reduce:28307456"":3031.25,""all_reduce:28450816"":3031.25,""all_reduce:32559104"":3031.25,""all_reduce:32948224"":3031.25,""all_reduce:33554432"":21218.75,""fused_allreduce_residual_rmsnorm:3678208"":2968.75,""fused_allreduce_residual_rmsnorm:5443584"":2968.75}"
qwen3-30b-a3b,2,profile_23_mooncake_toolagent_c3,throughput,0,decode,32,1000,1154906.25,24968576000.0,"[0.0,991218.75,163687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,19406208000.0,5562368000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""16384"":357687.5,""20480"":536531.25,""24576"":54562.5,""28672"":42437.5,""32768"":145500.0,""40960"":6062.5,""45056"":12125.0}","{""all_reduce:16384"":7375.0,""all_reduce:20480"":11062.5,""all_reduce:24576"":1125.0,""all_reduce:28672"":875.0,""all_reduce:32768"":3000.0,""all_reduce:40960"":125.0,""all_reduce:45056"":250.0,""fused_allreduce_residual_rmsnorm:16384"":350312.5,""fused_allreduce_residual_rmsnorm:20480"":525468.75,""fused_allreduce_residual_rmsnorm:24576"":53437.5,""fused_allreduce_residual_rmsnorm:28672"":41562.5,""fused_allreduce_residual_rmsnorm:32768"":142500.0,""fused_allreduce_residual_rmsnorm:40960"":5937.5,""fused_allreduce_residual_rmsnorm:45056"":11875.0}"
qwen3-30b-a3b,2,profile_23_mooncake_toolagent_c3,throughput,0,prefill,32,1000,9093.75,2341744512000.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093.75]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341744512000.0]","{""248623104"":3031.25,""261599232"":3031.25,""262311936"":3031.25}","{""all_reduce:248623104"":3031.25,""all_reduce:261599232"":3031.25,""all_reduce:262311936"":3031.25}"
qwen3-30b-a3b,2,profile_24_mooncake_synthetic_c0,balanced,0,decode,32,1000,2258281.25,28246400000.0,"[454687.5,1800562.5,3031.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2632192000.0,25514880000.0,99328000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","{""4096"":266750.0,""8192"":187937.5,""12288"":1354968.75,""16384"":190968.75,""20480"":163687.5,""24576"":54562.5,""28672"":36375.0,""32768"":3031.25}","{""all_reduce:4096"":5500.0,""all_reduce:8192"":3875.0,""all_reduce:12288"":27937.5,""all_reduce:16384"":3937.5,""all_reduce:20480"":3375.0,""all_reduce:24576"":1125.0,""all_reduce:28672"":750.0,""all_reduce:32768"":62.5,""fused_allreduce_residual_rmsnorm:4096"":261250.0,""fused_allreduce_residual_rmsnorm:8192"":184062.5,""fused_allreduce_residual_rmsnorm:12288"":1327031.25,""fused_allreduce_residual_rmsnorm:16384"":187031.25,""fused_allreduce_residual_rmsnorm:20480"":160312.5,""fused_allreduce_residual_rmsnorm:24576"":53437.5,""fused_allreduce_residual_rmsnorm:28672"":35625.0,""fused_allreduce_residual_rmsnorm:32768"":2968.75}"
